Sl No.,year,State,zone,region,state_population_zone,registered_vehicles_zone,road_length_km,road_condition,avg_speed_index,overspeeding,bad_weather,fault_of_driver,driver_below_18,fault_in_vehicle,pct_two_wheelers,enforcement_index,health_index,urban_flag,traffic_density,time_to_hospital,monthality_index,danger_score,no_of_accidents,no_of_injured,no_of_killed
983,2020,Mizoram,Mizoram_Zone3,north_east,3346430,59616,12564,damaged road,69.39,1,0,1,0,0,0.478,0.593,0.336,0,13.045,95.64,0.583,3.0686,239755,789894,33998
984,2020,Mizoram,Mizoram_Zone4,north_east,3079566,120116,10926,damaged road,32.09,0,0,1,0,1,0.065,0.673,0.377,1,55.25,74.73,0.667,2.4994,426548,1131782,34528
985,2020,Mizoram,Mizoram_Zone5,north_east,3556817,100290,8992,damaged road,81.35,1,0,0,0,0,0.214,0.609,0.305,0,19.252,100.08,0.75,2.4818,164756,550698,24167
986,2020,Nagaland,Nagaland_Zone1,north_east,7454748,232896,2057,damaged road,63.75,0,0,0,0,0,0.074,0.624,0.649,0,23.137,50.6,0.417,1.3338,110583,240300,7885
987,2020,Nagaland,Nagaland_Zone2,north_east,8360990,282105,2549,dirt road,65.7,1,0,0,0,0,0.583,0.643,0.546,1,31.557,54.49,0.5,1.6964,145108,352593,11243
988,2020,Nagaland,Nagaland_Zone3,north_east,5793535,228980,3058,damaged road,67.93,1,0,0,0,0,0.297,0.669,0.646,0,47.418,51.04,0.583,2.2136,209594,535170,25697
989,2020,Nagaland,Nagaland_Zone4,north_east,8499630,295827,2083,damaged road,77.01,0,0,0,0,0,0.311,0.75,0.531,1,17.824,56.24,0.667,1.3528,125286,308392,9551
990,2020,Nagaland,Nagaland_Zone5,north_east,4979407,212810,1562,proper road,63.21,1,0,0,0,0,0.288,0.694,0.772,0,22.603,32.85,0.75,1.2127,141893,283307,9107
991,2020,Odisha,Odisha_Zone1,east,29037481,130523,13146,dirt road,32.42,0,1,0,0,1,0.25,0.761,0.905,0,5.225,13.62,0.417,1.6859,21218,35048,927
992,2020,Odisha,Odisha_Zone2,east,28720188,284528,14290,proper road,83.76,0,0,0,0,0,0.459,0.683,0.752,1,11.227,29.77,0.5,0.332,16847,31880,278
993,2020,Odisha,Odisha_Zone3,east,19006810,226152,14083,damaged road,31.04,0,0,0,0,0,0.167,0.636,0.848,0,8.974,21.87,0.583,1.1882,42153,65733,2582
994,2020,Odisha,Odisha_Zone4,east,25430310,183383,17722,dirt road,46.51,0,0,0,0,1,0.392,0.829,0.902,1,8.378,11.79,0.667,0.8541,20870,32288,300
995,2020,Odisha,Odisha_Zone5,east,33239637,261085,9452,proper road,59.19,0,0,1,0,0,0.546,0.733,0.88,0,5.495,17.25,0.75,0.8175,21842,36534,310
996,2020,Punjab,Punjab_Zone1,north,13929344,40179,18358,proper road,77.73,0,1,0,0,1,0.123,0.593,0.539,0,5.0,66.35,0.417,1.7259,14269,36693,807
997,2020,Punjab,Punjab_Zone2,north,7453973,18080,10537,proper road,46.07,0,0,0,0,0,0.351,0.595,0.529,1,5.0,56.54,0.5,0.5323,5517,9803,102
998,2020,Punjab,Punjab_Zone3,north,13934476,19295,18075,damaged road,93.58,0,1,0,0,0,0.185,0.576,0.562,0,5.0,63.04,0.583,2.2186,8769,26132,983
999,2020,Punjab,Punjab_Zone4,north,12865839,36305,16342,proper road,78.35,0,1,0,0,0,0.05,0.537,0.594,1,5.0,48.75,0.667,1.3156,11412,27065,605
1000,2020,Punjab,Punjab_Zone5,north,13900645,40974,12558,proper road,49.28,0,0,0,0,0,0.403,0.561,0.536,0,5.0,66.81,0.75,0.544,6716,12444,125
1001,2020,Rajasthan,Rajasthan_Zone1,central,20449571,134213,6860,dirt road,87.79,1,0,0,0,1,0.38,0.592,0.87,0,7.975,18.78,0.417,1.8955,33353,77738,1964
1002,2020,Rajasthan,Rajasthan_Zone2,central,20506809,243013,4104,proper road,60.48,1,0,0,0,0,0.254,0.612,0.915,1,9.775,10.24,0.5,1.1537,41022,70380,2406
1003,2020,Rajasthan,Rajasthan_Zone3,central,15319845,263804,5139,damaged road,36.84,0,1,1,0,0,0.124,0.538,0.894,0,18.481,15.25,0.583,2.6053,209058,424318,17955
1004,2020,Rajasthan,Rajasthan_Zone4,central,18610261,125937,3677,proper road,63.36,1,0,0,0,0,0.193,0.557,0.922,1,5.0,9.33,0.667,1.1757,24217,43492,1426
1005,2020,Rajasthan,Rajasthan_Zone5,central,18235145,283784,6519,damaged road,53.01,0,0,0,1,0,0.416,0.532,0.855,0,13.6,20.84,0.75,1.2353,55359,98998,3476
1006,2020,Sikkim,Sikkim_Zone1,north_east,10212624,291566,20772,dirt road,81.64,0,0,0,0,0,0.127,0.672,0.368,0,22.854,90.95,0.417,0.9062,79068,199090,1631
1007,2020,Sikkim,Sikkim_Zone2,north_east,12977738,123220,25882,damaged road,71.13,0,0,0,0,0,0.17,0.682,0.385,1,12.615,73.82,0.5,1.4898,39819,106250,3265
1008,2020,Sikkim,Sikkim_Zone3,north_east,16772501,193482,11342,proper road,65.34,1,1,0,0,0,0.204,0.594,0.356,0,12.387,92.8,0.583,2.354,180767,533722,21803
1009,2020,Sikkim,Sikkim_Zone4,north_east,13888681,272912,24690,proper road,70.05,1,0,0,0,0,0.204,0.718,0.424,1,28.658,69.11,0.667,1.444,78421,202520,6240
1010,2020,Sikkim,Sikkim_Zone5,north_east,17753781,161662,16936,proper road,62.87,1,1,1,0,0,0.431,0.726,0.452,0,7.234,78.94,0.75,2.821,167353,511497,19799
1011,2020,Tamil Nadu,Tamil Nadu_Zone1,south,9415712,147536,8151,damaged road,73.38,1,0,0,0,1,0.421,0.962,0.47,0,12.731,76.38,0.417,2.5904,99546,300320,13413
1012,2020,Tamil Nadu,Tamil Nadu_Zone2,south,8518746,88146,4210,proper road,56.6,0,1,0,0,0,0.314,0.947,0.3,1,9.363,84.0,0.5,1.3165,38923,96230,2412
1013,2020,Tamil Nadu,Tamil Nadu_Zone3,south,5962195,135395,6218,dirt road,57.2,0,0,0,0,0,0.249,0.99,0.357,0,30.255,92.65,0.583,0.7554,55951,122161,1128
1014,2020,Tamil Nadu,Tamil Nadu_Zone4,south,10157719,95602,3687,damaged road,69.91,0,0,0,0,0,0.361,0.966,0.393,1,5.99,72.85,0.667,1.3422,36225,93459,2924
1015,2020,Tamil Nadu,Tamil Nadu_Zone5,south,8968839,67289,6313,dirt road,77.37,1,1,0,0,0,0.377,0.99,0.341,0,10.903,94.87,0.75,2.4662,122610,387867,14846
1016,2020,Telangana,Telangana_Zone1,south,13916546,126443,4562,dirt road,83.29,1,1,0,0,0,0.227,0.919,0.465,0,11.651,77.03,0.417,2.415,142216,437501,16692
1017,2020,Telangana,Telangana_Zone2,south,16737694,103690,11201,proper road,88.42,0,0,0,0,0,0.331,0.966,0.256,1,8.402,89.26,0.5,0.5375,13330,34766,284
1018,2020,Telangana,Telangana_Zone3,south,14026536,141123,5558,proper road,54.68,0,0,1,0,0,0.142,0.956,0.562,0,7.366,63.11,0.583,0.9286,29900,60140,564
1019,2020,Telangana,Telangana_Zone4,south,13262397,147798,6653,damaged road,66.47,0,1,1,0,0,0.441,0.96,0.513,1,11.671,58.4,0.667,2.6609,140127,401852,16323
1020,2020,Telangana,Telangana_Zone5,south,16923485,115942,9033,dirt road,62.41,1,0,1,1,0,0.568,0.99,0.42,0,8.935,83.48,0.75,2.2108,39480,107888,3144
1021,2020,Tripura,Tripura_Zone1,north_east,5364463,182274,21068,dirt road,41.05,0,0,1,0,0,0.174,0.71,0.859,0,25.706,20.24,0.417,1.1435,110425,179011,1718
1022,2020,Tripura,Tripura_Zone2,north_east,4832982,149775,21888,dirt road,72.63,1,0,0,0,1,0.216,0.586,0.86,1,35.267,16.78,0.5,1.9051,144627,312377,8745
1023,2020,Tripura,Tripura_Zone3,north_east,5825101,165815,22126,damaged road,77.26,1,0,0,0,0,0.196,0.603,0.874,0,37.431,18.15,0.583,2.0868,144454,321752,15312
1024,2020,Tripura,Tripura_Zone4,north_east,3390829,230745,14527,dirt road,70.46,1,1,0,0,0,0.426,0.697,0.793,1,100.807,24.79,0.667,2.2961,934584,2269914,85898
1025,2020,Tripura,Tripura_Zone5,north_east,3181568,331228,20572,dirt road,34.28,0,0,0,0,0,0.276,0.61,0.818,0,101.119,26.15,0.75,0.6221,208920,294932,3199
1026,2020,Uttar Pradesh,Uttar Pradesh_Zone1,north,15762534,57461,12304,proper road,64.78,1,0,0,0,0,0.173,0.637,0.823,0,5.453,25.54,0.417,1.2055,13616,26148,841
1027,2020,Uttar Pradesh,Uttar Pradesh_Zone2,north,15858321,40890,10820,dirt road,58.53,0,0,1,0,1,0.191,0.619,0.767,1,5.0,27.92,0.5,1.6532,12432,25591,196
1028,2020,Uttar Pradesh,Uttar Pradesh_Zone3,north,33038309,28607,12428,proper road,50.7,0,0,0,0,0,0.051,0.668,0.738,0,5.0,37.78,0.583,0.3496,1713,2682,28
1029,2020,Uttar Pradesh,Uttar Pradesh_Zone4,north,23164591,45724,11008,proper road,94.06,1,0,0,0,0,0.473,0.56,0.732,1,5.0,32.12,0.667,1.3072,8158,19350,526
1030,2020,Uttar Pradesh,Uttar Pradesh_Zone5,north,25575615,56414,14329,proper road,86.41,1,0,1,0,0,0.189,0.51,0.634,0,5.0,52.76,0.75,2.0016,12750,34493,890
1031,2020,Uttarakhand,Uttarakhand_Zone1,north,4504060,160068,25438,proper road,69.62,1,1,0,0,0,0.128,0.774,0.46,0,37.137,77.77,0.417,2.1911,483947,1360765,56460
1032,2020,Uttarakhand,Uttarakhand_Zone2,north,7650919,197504,19000,dirt road,56.65,0,0,0,0,0,0.437,0.744,0.604,1,23.081,47.54,0.5,0.7053,61297,117387,1088
1033,2020,Uttarakhand,Uttarakhand_Zone3,north,7642220,273868,11430,damaged road,91.64,0,0,0,0,0,0.553,0.809,0.481,0,43.497,74.68,0.583,1.3584,129624,356165,9933
1034,2020,Uttarakhand,Uttarakhand_Zone4,north,5282067,129630,15996,dirt road,89.88,1,0,0,0,0,0.504,0.789,0.477,1,27.41,62.78,0.667,1.6715,105720,295522,8116
1035,2020,Uttarakhand,Uttarakhand_Zone5,north,6727356,220142,20796,damaged road,80.96,1,1,1,0,0,0.228,0.81,0.575,0,28.429,61.14,0.75,3.592,1303136,4301925,207210
1036,2020,West Bengal,West Bengal_Zone1,east,22933660,233358,14554,dirt road,47.63,0,1,0,0,0,0.161,0.947,0.467,0,6.27,76.71,0.417,1.4995,42809,96662,2501
1037,2020,West Bengal,West Bengal_Zone2,east,17617568,253329,10533,proper road,31.22,0,1,0,0,0,0.158,0.941,0.516,1,12.389,58.12,0.5,1.1687,48847,92420,2698
1038,2020,West Bengal,West Bengal_Zone3,east,19187268,234341,24482,proper road,32.14,0,1,1,0,0,0.76,0.898,0.643,0,16.78,51.37,0.583,1.7008,56205,109866,3024
1039,2020,West Bengal,West Bengal_Zone4,east,19818945,249585,16129,proper road,31.06,0,1,0,0,0,0.363,0.863,0.539,1,7.616,55.36,0.667,1.1912,44067,81316,2393
1040,2020,West Bengal,West Bengal_Zone5,east,21552906,288952,11687,dirt road,33.99,0,0,0,0,0,0.17,0.927,0.541,0,13.489,66.1,0.75,0.658,32258,55668,591
1041,2020,Andaman and Nicobar Islands,Andaman and Nicobar Islands_Zone1,central,16232156,125415,12068,dirt road,66.94,1,1,0,0,0,0.226,0.524,0.473,0,9.315,75.86,0.417,2.6068,132685,388959,14984
1042,2020,Andaman and Nicobar Islands,Andaman and Nicobar Islands_Zone2,central,19096939,72318,26527,dirt road,80.31,0,1,0,0,0,0.178,0.567,0.341,1,5.0,79.03,0.5,1.7773,19070,56526,1186
1043,2020,Andaman and Nicobar Islands,Andaman and Nicobar Islands_Zone3,central,9576856,93753,24991,proper road,93.2,0,0,0,0,0,0.238,0.58,0.324,0,8.251,97.38,0.583,0.6832,23653,61868,484
1044,2020,Andaman and Nicobar Islands,Andaman and Nicobar Islands_Zone4,central,15095080,143382,15825,proper road,84.51,0,0,0,0,0,0.254,0.672,0.429,1,9.31,68.57,0.667,0.5641,20732,49135,425
1045,2020,Andaman and Nicobar Islands,Andaman and Nicobar Islands_Zone5,central,13138186,122267,18650,proper road,49.73,0,0,0,0,0,0.233,0.61,0.361,0,11.525,92.04,0.75,0.6426,21906,44648,432
1046,2020,Chandigarh,Chandigarh_Zone1,north,14146513,111517,2486,dirt road,69.78,1,0,0,0,0,0.341,0.484,0.595,0,5.0,58.27,0.417,1.7413,37190,92439,2689
1047,2020,Chandigarh,Chandigarh_Zone2,north,19161370,137603,2051,damaged road,76.63,1,0,1,0,0,0.387,0.518,0.631,1,5.285,44.26,0.5,2.8991,99020,286861,12037
1048,2020,Chandigarh,Chandigarh_Zone3,north,16767846,130881,2328,damaged road,60.36,0,0,1,0,0,0.52,0.618,0.59,0,6.389,59.08,0.583,1.9784,76835,187178,5397
1049,2020,Chandigarh,Chandigarh_Zone4,north,12346424,229828,1983,proper road,47.5,0,1,0,0,0,0.381,0.457,0.624,1,24.52,45.12,0.667,1.3346,69400,140595,3575
1050,2020,Chandigarh,Chandigarh_Zone5,north,14329948,111038,3636,proper road,41.48,0,0,0,0,0,0.567,0.509,0.634,0,7.195,52.74,0.75,0.5018,16485,26650,292
1051,2020,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu_Zone1,west,3790799,154921,9997,damaged road,46.42,0,0,0,0,1,0.444,0.633,0.346,0,24.109,94.21,0.417,1.9415,195461,499777,16104
1052,2020,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu_Zone2,west,7238801,99568,12449,damaged road,40.82,0,0,1,0,0,0.166,0.688,0.361,1,13.948,76.73,0.5,2.1035,138561,351072,11529
1053,2020,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu_Zone3,west,6630433,82827,9056,proper road,57.25,0,0,0,0,0,0.127,0.769,0.399,0,10.217,86.57,0.583,0.5361,25925,53675,520
1054,2020,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu_Zone4,west,7580339,94374,14190,damaged road,70.67,1,0,0,0,0,0.388,0.58,0.411,1,6.934,70.7,0.667,2.4222,75562,224968,10502
1055,2020,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu_Zone5,west,8390044,98391,11028,dirt road,60.09,0,0,1,0,0,0.18,0.689,0.379,0,10.204,89.41,0.75,1.4901,48014,119283,986
1056,2020,Delhi,Delhi_Zone1,north,15387945,101871,8641,proper road,72.82,1,0,0,0,0,0.47,0.673,0.771,0,8.307,32.94,0.417,1.2237,24956,52174,1614
1057,2020,Delhi,Delhi_Zone2,north,11466947,243335,8270,dirt road,54.17,0,1,0,0,0,0.617,0.687,0.88,1,19.694,14.46,0.5,1.3406,76904,139937,3361
1058,2020,Delhi,Delhi_Zone3,north,12082411,103849,5207,damaged road,79.09,0,1,0,0,0,0.314,0.522,0.735,0,8.93,38.17,0.583,2.1244,47755,120135,4559
1059,2020,Delhi,Delhi_Zone4,north,8468535,100719,6844,proper road,77.7,1,0,0,0,1,0.05,0.55,0.872,1,11.439,15.31,0.667,1.6143,51716,110689,3033
1060,2020,Delhi,Delhi_Zone5,north,8832390,208197,5873,proper road,85.34,1,1,0,0,0,0.376,0.658,0.876,0,29.71,17.86,0.75,1.9577,303564,709554,27292
1061,2020,Jammu and Kashmir,Jammu and Kashmir_Zone1,north,15598925,204975,14005,damaged road,47.69,0,0,0,0,0,0.371,0.836,0.803,0,9.303,28.36,0.417,1.1199,44096,77139,2815
1062,2020,Jammu and Kashmir,Jammu and Kashmir_Zone2,north,22189129,177805,6469,proper road,47.54,0,1,0,0,0,0.3,0.824,0.818,1,8.075,21.89,0.5,1.0155,26001,44515,1225
1063,2020,Jammu and Kashmir,Jammu and Kashmir_Zone3,north,23015281,203699,13825,dirt road,73.05,1,0,0,0,0,0.168,0.851,0.798,0,11.941,29.16,0.583,1.4164,36043,76551,2282
1064,2020,Jammu and Kashmir,Jammu and Kashmir_Zone4,north,19744766,139835,13437,damaged road,57.66,0,0,0,0,0,0.211,0.875,0.801,1,5.0,23.92,0.667,1.1018,24378,45602,1537
1065,2020,Jammu and Kashmir,Jammu and Kashmir_Zone5,north,15301488,125541,13555,proper road,60.41,1,0,0,0,0,0.646,0.752,0.719,0,12.069,40.46,0.75,1.2206,41524,82455,2758
1066,2020,Ladakh,Ladakh_Zone1,north,5689796,133526,13531,proper road,91.8,1,0,0,0,0,0.33,0.624,0.463,0,14.356,77.3,0.417,1.4639,90619,247323,6998
1067,2020,Ladakh,Ladakh_Zone2,north,4309187,75261,13360,proper road,36.2,0,0,0,0,0,0.083,0.571,0.584,1,15.111,49.88,0.5,0.5054,35263,56944,622
1068,2020,Ladakh,Ladakh_Zone3,north,9002861,124251,16031,proper road,58.08,0,1,1,0,0,0.586,0.566,0.536,0,11.613,66.75,0.583,1.9413,69874,170817,3857
1069,2020,Ladakh,Ladakh_Zone4,north,5797171,153831,10833,dirt road,72.91,0,0,0,0,0,0.232,0.596,0.509,1,32.206,58.92,0.667,0.8458,68735,155224,1321
1070,2020,Ladakh,Ladakh_Zone5,north,7644860,164348,16811,dirt road,58.58,0,0,0,0,0,0.219,0.574,0.563,0,14.589,62.92,0.75,0.8189,56250,113274,1056
1071,2020,Lakshadweep,Lakshadweep_Zone1,south,3881805,87443,10736,proper road,43.55,0,0,0,0,0,0.23,0.635,0.797,0,16.336,29.23,0.417,0.3246,35675,51635,543
1072,2020,Lakshadweep,Lakshadweep_Zone2,south,4711102,81024,22225,dirt road,59.19,0,0,0,0,0,0.308,0.605,0.694,1,18.431,36.73,0.5,0.7119,41698,77959,691
1073,2020,Lakshadweep,Lakshadweep_Zone3,south,3356944,38709,18965,dirt road,51.2,0,0,0,0,0,0.567,0.681,0.726,0,7.748,39.5,0.583,0.6513,26817,46349,441
1074,2020,Lakshadweep,Lakshadweep_Zone4,south,5477944,81968,12866,proper road,68.35,1,0,0,0,0,0.185,0.567,0.679,1,9.69,38.51,0.667,1.3411,56222,120620,3813
1075,2020,Lakshadweep,Lakshadweep_Zone5,south,3044210,52714,20492,proper road,66.44,1,0,0,0,0,0.385,0.586,0.684,0,23.041,45.46,0.75,1.3281,63997,139051,4263
1076,2020,Puducherry,Puducherry_Zone1,south,4320475,13057,8074,proper road,91.06,1,1,1,0,0,0.508,0.532,0.348,0,5.0,93.96,0.417,2.9906,61252,216829,7655
1077,2020,Puducherry,Puducherry_Zone2,south,5817333,9699,8523,proper road,76.77,0,1,0,0,0,0.522,0.509,0.4,1,5.0,72.01,0.5,1.4657,7498,19631,442
1078,2020,Puducherry,Puducherry_Zone3,south,4955986,18575,11679,proper road,92.24,0,1,0,0,1,0.463,0.527,0.382,0,5.0,88.93,0.583,1.8687,19278,60358,1163
1079,2020,Puducherry,Puducherry_Zone4,south,4245263,12474,13689,proper road,43.87,0,0,0,0,0,0.623,0.489,0.348,1,5.0,78.28,0.667,0.7121,7794,15657,155
1080,2020,Puducherry,Puducherry_Zone5,south,3772343,9119,11874,dirt road,62.56,1,0,1,0,0,0.374,0.484,0.429,0,5.0,82.21,0.75,2.4574,16143,46763,1305
1081,2021,Andhra Pradesh,Andhra Pradesh_Zone1,south,15896750,225349,14025,dirt road,80.61,1,0,0,0,1,0.401,0.594,0.62,0,9.138,54.67,0.5,2.0687,78491,206562,5527
1082,2021,Andhra Pradesh,Andhra Pradesh_Zone2,south,9197772,124825,11704,proper road,36.84,0,0,0,0,0,0.248,0.687,0.582,1,15.575,50.14,0.583,0.4487,27734,44805,517
1083,2021,Andhra Pradesh,Andhra Pradesh_Zone3,south,14652541,134251,7435,damaged road,64.73,1,0,0,0,1,0.454,0.72,0.664,0,6.094,48.39,0.667,2.5753,63067,163173,7545
1084,2021,Andhra Pradesh,Andhra Pradesh_Zone4,south,14175478,198901,8834,dirt road,30.62,0,0,0,0,1,0.284,0.699,0.517,1,13.884,57.92,0.75,1.1883,51105,95493,966
1085,2021,Andhra Pradesh,Andhra Pradesh_Zone5,south,17941243,238828,6059,dirt road,74.63,1,0,0,0,0,0.329,0.558,0.553,0,19.178,64.41,0.833,1.7339,64440,166233,4806
1086,2021,Arunachal Pradesh,Arunachal Pradesh_Zone1,north_east,1657790,177306,7560,proper road,80.57,1,0,0,0,0,0.11,0.424,0.546,0,88.612,65.31,0.5,1.5056,393785,1001002,28285
1087,2021,Arunachal Pradesh,Arunachal Pradesh_Zone2,north_east,2856350,231088,3842,damaged road,42.03,0,0,0,0,0,0.246,0.564,0.535,1,90.342,55.82,0.583,1.4438,302633,628884,21992
1088,2021,Arunachal Pradesh,Arunachal Pradesh_Zone3,north_east,3404932,213651,4157,proper road,45.78,0,0,0,0,0,0.397,0.468,0.572,0,66.881,61.67,0.667,0.5657,131146,226197,2288
1089,2021,Arunachal Pradesh,Arunachal Pradesh_Zone4,north_east,3798328,270985,8536,dirt road,60.03,1,0,0,0,0,0.328,0.424,0.652,1,72.526,41.7,0.75,1.7315,312524,710924,21227
1090,2021,Arunachal Pradesh,Arunachal Pradesh_Zone5,north_east,2449763,243816,6185,dirt road,80.04,1,0,0,0,0,0.287,0.367,0.655,0,139.358,49.73,0.833,1.7583,629117,1556475,42155
1091,2021,Assam,Assam_Zone1,north_east,15895867,44629,6470,proper road,92.11,1,0,0,0,0,0.179,0.864,0.673,0,5.0,47.13,0.5,1.1969,11182,26745,739
1092,2021,Assam,Assam_Zone2,north_east,15722811,87309,7865,proper road,88.14,0,0,0,0,0,0.481,0.971,0.548,1,5.0,54.22,0.583,0.3308,10270,22791,193
1093,2021,Assam,Assam_Zone3,north_east,11638162,98573,10517,proper road,61.86,1,0,0,0,0,0.119,0.892,0.587,0,5.224,59.44,0.667,1.2428,33044,71333,2357
1094,2021,Assam,Assam_Zone4,north_east,23725390,89770,9782,dirt road,62.96,0,0,0,0,0,0.253,0.875,0.5,1,5.0,60.0,0.75,0.7126,10439,21692,193
1095,2021,Assam,Assam_Zone5,north_east,21095319,47475,10338,dirt road,42.11,0,0,0,0,0,0.062,0.89,0.522,0,5.0,68.83,0.833,0.6895,6277,11381,119
1096,2021,Bihar,Bihar_Zone1,east,13996764,84323,2197,dirt road,48.15,0,0,1,0,0,0.555,0.775,0.473,0,8.036,75.85,0.5,1.3813,25762,56693,499
1097,2021,Bihar,Bihar_Zone2,east,9639601,175940,4749,proper road,89.34,0,0,0,0,0,0.069,0.653,0.523,1,26.637,57.26,0.583,0.5073,37646,85697,707
1098,2021,Bihar,Bihar_Zone3,east,8037658,201719,5267,damaged road,49.75,0,0,0,0,0,0.271,0.703,0.698,0,33.304,43.45,0.667,1.2598,92441,178742,6190
1099,2021,Bihar,Bihar_Zone4,east,9452063,183257,4252,proper road,62.98,1,0,0,0,0,0.549,0.783,0.593,1,25.961,48.89,0.75,1.2938,74617,165520,5496
1100,2021,Bihar,Bihar_Zone5,east,14294775,101347,6199,proper road,64.35,0,0,1,0,0,0.172,0.713,0.592,0,10.258,58.78,0.833,1.0294,24196,51861,439
1101,2021,Chhattisgarh,Chhattisgarh_Zone1,central,12937734,231662,13847,proper road,37.36,0,0,0,0,0,0.335,0.966,0.476,0,21.601,75.4,0.5,0.3833,33401,56579,610
1102,2021,Chhattisgarh,Chhattisgarh_Zone2,central,22510645,163161,9404,dirt road,53.38,0,0,0,0,0,0.086,0.878,0.506,1,9.543,59.31,0.583,0.7068,19251,37672,366
1103,2021,Chhattisgarh,Chhattisgarh_Zone3,central,21992904,227812,18173,damaged road,35.04,0,0,0,0,0,0.158,0.924,0.589,0,10.395,59.19,0.667,1.2259,39554,73864,2895
1104,2021,Chhattisgarh,Chhattisgarh_Zone4,central,16815012,153761,17542,proper road,62.72,1,0,0,0,1,0.199,0.897,0.492,1,5.794,60.91,0.75,1.7068,44893,110756,3455
1105,2021,Chhattisgarh,Chhattisgarh_Zone5,central,13597569,153384,13459,dirt road,31.14,0,0,1,0,0,0.328,0.957,0.675,0,9.453,46.8,0.833,1.1489,40909,70266,715
1106,2021,Goa,Goa_Zone1,west,8680746,224593,5195,dirt road,43.44,0,0,1,0,0,0.256,0.494,0.811,0,29.772,27.27,0.5,1.2857,96707,169496,1510
1107,2021,Goa,Goa_Zone2,west,7787372,263981,7909,damaged road,37.47,0,0,1,0,0,0.396,0.471,0.805,1,45.105,23.36,0.583,1.901,313072,586717,19826
1108,2021,Goa,Goa_Zone3,west,10051445,164139,3557,dirt road,70.31,0,0,0,0,0,0.174,0.465,0.767,0,10.221,33.5,0.667,0.7303,42581,80007,679
1109,2021,Goa,Goa_Zone4,west,9866671,168399,6038,damaged road,74.03,1,0,0,0,0,0.356,0.51,0.798,1,17.67,24.27,0.75,2.1863,98778,234792,11039
1110,2021,Goa,Goa_Zone5,west,4575561,191199,9261,proper road,91.2,0,0,0,0,0,0.236,0.52,0.8,0,47.213,28.74,0.833,0.3798,73643,142868,1127
1111,2021,Gujarat,Gujarat_Zone1,west,22511403,27125,11188,damaged road,50.48,0,0,1,0,1,0.072,0.693,0.321,0,5.0,97.74,0.5,2.5288,17181,49411,1428
1112,2021,Gujarat,Gujarat_Zone2,west,15334440,18574,20305,proper road,87.74,1,0,0,0,1,0.157,0.658,0.465,1,5.0,64.19,0.583,1.8456,6874,19902,538
1113,2021,Gujarat,Gujarat_Zone3,west,21822740,26175,24395,proper road,49.9,0,0,1,0,0,0.639,0.729,0.442,0,5.0,80.38,0.667,1.1262,4768,10148,93
1114,2021,Gujarat,Gujarat_Zone4,west,33163046,21197,8704,proper road,83.34,0,0,1,0,0,0.054,0.666,0.477,1,5.0,62.82,0.75,1.1336,2639,6749,51
1115,2021,Gujarat,Gujarat_Zone5,west,16225806,25161,9257,proper road,52.99,0,0,1,0,0,0.305,0.67,0.405,0,5.0,85.64,0.833,1.1815,6280,13997,127
1116,2021,Haryana,Haryana_Zone1,north,17691987,182399,26764,proper road,59.09,0,0,1,0,0,0.139,0.864,0.688,0,5.741,44.97,0.5,0.8864,31490,61010,537
1117,2021,Haryana,Haryana_Zone2,north,10299825,206569,22707,proper road,88.61,0,0,0,0,0,0.274,0.91,0.632,1,23.055,44.11,0.583,0.3023,33712,69763,574
1118,2021,Haryana,Haryana_Zone3,north,10775739,85888,13569,proper road,61.3,1,0,0,0,0,0.056,0.893,0.671,0,9.118,47.38,0.667,1.184,29448,61156,2003
1119,2021,Haryana,Haryana_Zone4,north,13162145,174167,21961,damaged road,39.12,0,0,0,0,0,0.272,0.809,0.694,1,17.86,36.74,0.75,1.2098,49436,88387,3228
1120,2021,Haryana,Haryana_Zone5,north,18182510,136225,13431,proper road,35.17,0,0,0,0,0,0.113,0.891,0.747,0,6.578,36.46,0.833,0.2318,11988,16101,195
1121,2021,Himachal Pradesh,Himachal Pradesh_Zone1,north,23295879,31054,22909,proper road,70.19,1,0,0,0,0,0.29,0.685,0.282,0,5.0,103.33,0.5,1.5598,6589,18450,561
1122,2021,Himachal Pradesh,Himachal Pradesh_Zone2,north,10724282,42951,16160,proper road,63.18,1,0,0,0,1,0.101,0.595,0.289,1,5.0,85.3,0.583,1.9999,23049,66652,1961
1123,2021,Himachal Pradesh,Himachal Pradesh_Zone3,north,22033594,49192,18449,proper road,42.24,0,0,0,0,0,0.371,0.617,0.328,0,5.0,96.78,0.667,0.6621,6046,11601,123
1124,2021,Himachal Pradesh,Himachal Pradesh_Zone4,north,19285513,50470,11830,proper road,85.43,1,0,0,0,0,0.446,0.69,0.379,1,5.0,74.52,0.75,1.4895,12288,34748,986
1125,2021,Himachal Pradesh,Himachal Pradesh_Zone5,north,13448018,38648,14888,dirt road,69.52,1,0,0,0,0,0.232,0.691,0.238,0,5.0,109.7,0.833,1.8878,16256,47895,1375
